,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
879,15,120,12,72,0,-31.4527722311266,-8.42774491905041,42.7074745614327,0.0,1.5707963267948963,-2.879793265790644
880,15,120,12,84,0,-31.0728318884098,-8.32594021104745,38.965064126713,3.141592653589793,1.3613568165555776,0.2617993877991495
881,15,120,12,96,0,-29.9496160763923,-8.02497544129149,35.3862149860683,3.141592653589793,1.1519173063162578,0.2617993877991485
882,15,120,12,108,0,-28.1322147158467,-7.53800421441007,32.1273400201682,3.141592653589793,0.9424777960769387,0.26179938779914946
883,15,120,12,120,0,-25.7000569670881,-6.8863095097651,29.3308677028396,3.141592653589793,0.7330382858376192,0.2617993877991501
884,15,120,24,48,0,-24.5768411550706,-6.58534474000914,54.0699859260133,0.0,0.942477796076937,-2.8797932657906444
885,15,120,24,60,0,-26.3942425156162,-7.07231596689057,50.8111109601132,0.0,1.1519173063162564,-2.879793265790643
886,15,120,24,72,0,-27.5174583276337,-7.37328073664652,47.2322618194685,0.0,1.3613568165555767,-2.879793265790644
887,15,120,24,84,0,-27.8973986703505,-7.47508544464948,43.4898513847488,0.0,1.5707963267948963,-2.879793265790644
888,15,120,24,96,0,-27.5174583276337,-7.37328073664652,39.7474409500292,3.141592653589793,1.3613568165555776,0.2617993877991495
889,15,120,24,108,0,-26.3942425156162,-7.07231596689057,36.1685918093844,3.141592653589793,1.1519173063162578,0.2617993877991485
890,15,120,24,120,0,-24.5768411550706,-6.58534474000914,32.9097168434843,3.141592653589793,0.9424777960769387,0.26179938779914946
891,15,120,36,48,0,-18.5098806852207,-4.95970758160133,56.8664582433419,0.0,0.7330382858376178,-2.8797932657906435
892,15,120,36,60,0,-20.9420384339793,-5.6114022862463,54.0699859260133,0.0,0.942477796076937,-2.8797932657906444
893,15,120,36,72,0,-22.759439794525,-6.09837351312772,50.8111109601132,0.0,1.1519173063162575,-2.879793265790645
894,15,120,36,84,0,-23.8826556065425,-6.39933828288368,47.2322618194685,0.0,1.3613568165555767,-2.879793265790644
895,15,120,36,96,0,-24.2625959492592,-6.50114299088663,43.4898513847488,0.0,1.5707963267948963,-2.879793265790643
896,15,120,36,108,0,-23.8826556065425,-6.39933828288368,39.7474409500292,3.141592653589793,1.3613568165555776,0.2617993877991495
897,15,120,36,120,0,-22.759439794525,-6.09837351312772,36.1685918093844,3.141592653589793,1.1519173063162578,0.2617993877991485
898,15,120,48,72,0,-17.3866648732032,-4.65874281184537,53.2876091026972,0.0,0.942477796076937,-2.8797932657906444
899,15,120,48,84,0,-19.2040662337488,-5.14571403872679,50.0287341367971,0.0,1.1519173063162575,-2.879793265790645
900,15,120,48,96,0,-20.3272820457663,-5.44667880848275,46.4498849961523,0.0,1.3613568165555767,-2.879793265790644
901,15,120,48,108,0,-20.7072223884831,-5.54848351648571,42.7074745614327,0.0,1.5707963267948961,-2.8797932657906427
902,15,120,48,120,0,-20.3272820457663,-5.44667880848275,38.965064126713,3.141592653589793,1.3613568165555776,0.2617993877991495
903,15,120,60,108,0,-17.0067245304865,-4.55693810384241,44.9193249709595,0.0,1.3613568165555767,-2.879793265790644
904,15,120,60,120,0,-17.3866648732032,-4.65874281184537,41.1769145362398,0.0,1.5707963267948961,-2.8797932657906427
905,15,120,84,0,0,19.4388822792451,5.20863280848739,46.7487263506489,0.0,-0.9424777960769384,-2.879793265790644
906,15,120,84,12,0,17.0067245304865,4.55693810384242,49.5451986679775,0.0,-0.7330382858376185,-2.879793265790643
907,15,120,96,0,0,23.0736850003363,6.18257526225023,40.2309764188487,0.0,-1.1519173063162575,-2.879793265790645
908,15,120,96,12,0,21.2562836397907,5.69560403536881,43.4898513847488,0.0,-0.9424777960769384,-2.879793265790644
909,15,120,108,0,0,25.3201166243713,6.78450480176214,33.0732781375592,0.0,-1.3613568165555778,-2.8797932657906435
910,15,120,108,12,0,24.1969008123538,6.48354003200619,36.652127278204,0.0,-1.1519173063162575,-2.879793265790645
911,15,120,108,48,0,17.0067245304865,4.55693810384242,44.9193249709595,0.0,-0.5235987755982986,-2.8797932657906444
912,15,120,120,0,0,26.0799973098048,6.98811421776806,25.5884572681199,3.141592653589793,-1.5707963267948966,0.26179938779914896
913,15,120,120,12,0,25.7000569670881,6.8863095097651,29.3308677028396,0.0,-1.3613568165555776,-2.879793265790643
914,15,120,120,48,0,20.3272820457664,5.44667880848275,38.965064126713,0.0,-0.7330382858376185,-2.879793265790643
915,15,120,120,60,0,17.3866648732032,4.65874281184538,41.1769145362398,0.0,-0.5235987755982986,-2.8797932657906444
916,20,0,12,0,0,50.0041581423103,18.2000251533409,2.51517913056066,3.141592653589793,-1.361356816555577,0.3490658503988657
917,20,12,12,0,0,50.3737798323747,18.3345564464635,13.7424104347197,3.141592653589793,-1.5707963267948966,0.3490658503988666
918,20,12,24,0,0,49.6345364522459,18.0654938602183,6.25758956528033,3.141592653589793,-1.361356816555577,0.3490658503988657
919,20,12,24,12,0,50.0041581423103,18.2000251533409,10.0,3.141592653589793,-1.5707963267948966,0.3490658503988666
920,20,12,36,12,0,48.5418256235502,17.6677796439127,2.6787404246356,3.141592653589793,-1.361356816555577,0.3490658503988657
921,20,12,60,48,0,44.7773003347019,16.2976044926295,0.365803576126575,0.0,-1.5707963267948966,-2.792526803190927
922,20,24,12,0,0,48.5418256235502,17.6677796439127,24.8060804448037,0.0,-1.361356816555577,-2.792526803190928
923,20,24,24,0,0,49.281069003679,17.9368422301579,17.3212595753644,3.141592653589793,-1.5707963267948966,0.3490658503988666
924,20,24,24,12,0,48.9114473136146,17.8023109370353,21.0636700100841,0.0,-1.361356816555577,-2.792526803190928
925,20,24,36,0,0,48.5418256235502,17.6677796439127,9.83643870592507,3.141592653589793,-1.361356816555577,0.3490658503988657
926,20,24,36,12,0,48.9114473136146,17.8023109370353,13.5788491406447,3.141592653589793,-1.5707963267948966,0.3490658503988652
927,20,24,48,0,0,46.3564039661588,16.8723512113015,2.6787404246356,3.141592653589793,-1.1519173063162578,0.3490658503988672
