mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_activation,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
15.36426591873169,1.1924604837052053,0.04847526550292969,0.00781483858950494,"(240, 160, 300, 270)",tanh,"{'hidden_layer_sizes': (240, 160, 300, 270), 'activation': 'tanh'}",-0.008919400425692375,-0.010381071958410948,-0.008683415259131372,-0.008784272774453874,-0.011023119285242971,-0.009558255940586308,0.0009586848643848323,42,-0.00761330118666172,-0.009752325056730652,-0.008796690589394102,-0.008196019599462005,-0.009301566258396805,-0.008731980538129056,0.0007626815638632186
11.299040126800538,2.9548847272869496,0.03470873832702637,0.0020336720920262536,"(280, 190, 160, 130)",tanh,"{'hidden_layer_sizes': (280, 190, 160, 130), 'activation': 'tanh'}",-0.007065850969493426,-0.012366701702689198,-0.0066766708532693345,-0.00875242918276339,-0.008911925538859848,-0.00875471564941504,0.0020120485833195483,33,-0.005954554563078225,-0.011426879351052206,-0.006652384382241789,-0.008631577220428913,-0.007612788232126608,-0.008055636749785548,0.0019118976162037962
6.730647563934326,1.2594195221896236,0.012963294982910156,0.0031538457495292717,"(250, 120, 100, 140)",relu,"{'hidden_layer_sizes': (250, 120, 100, 140), 'activation': 'relu'}",-0.006696712787182235,-0.0045942629478098965,-0.00551706854350493,-0.005419382055274998,-0.00776421790394815,-0.005998328847544041,0.0011085392375546337,9,-0.005703895739451098,-0.004145625243605246,-0.005333529428993829,-0.00484170777515963,-0.005450263972085253,-0.005095004431859012,0.0005512408147126969
8.96153678894043,1.560937040535337,0.02333683967590332,0.0034311851691716097,"(230, 100, 300, 180)",relu,"{'hidden_layer_sizes': (230, 100, 300, 180), 'activation': 'relu'}",-0.00605234571073462,-0.005982242171133959,-0.005420669307108889,-0.0064884331765876985,-0.005752981442905116,-0.005939334361694056,0.00035209743050169885,8,-0.0049446911060077765,-0.005359624437268249,-0.005171586355170977,-0.005647962773632838,-0.004840539093266211,-0.005192880753069211,0.00029020658131186555
6.870848798751831,1.6168483968083762,0.013955211639404297,0.003151059587160608,"(150, 140, 270)",relu,"{'hidden_layer_sizes': (150, 140, 270), 'activation': 'relu'}",-0.00852690147128636,-0.00531260124485868,-0.006940960451180223,-0.005159320640044049,-0.010381105442096928,-0.007264177849893248,0.00198258685383859,25,-0.007627302975407859,-0.004556719632858957,-0.006353138675316186,-0.004478201917401946,-0.0075789734664508755,-0.006118867333487164,0.0013852263001440154
13.88530101776123,3.3508627106172306,0.027323246002197266,0.013056795729013158,"(220, 160, 270, 280)",relu,"{'hidden_layer_sizes': (220, 160, 270, 280), 'activation': 'relu'}",-0.00508017490651783,-0.005694664381194294,-0.006408139600912401,-0.006236049963382751,-0.006856479993304217,-0.0060551017690622985,0.0006131855373242743,10,-0.003510630533265522,-0.005041866395200891,-0.005875089864192089,-0.005295345189582151,-0.005536058191651573,-0.0050517980347784455,0.0008181599425187372
5.704467630386352,1.0603174665330368,0.011767244338989258,0.001465149212134301,"(160, 110, 100, 260)",relu,"{'hidden_layer_sizes': (160, 110, 100, 260), 'activation': 'relu'}",-0.006068618709015631,-0.006246211912002266,-0.0048079938478516005,-0.006875138780723541,-0.010211107497752035,-0.0068418141494690134,0.0018134081962711485,21,-0.004973156362369823,-0.005288079648179322,-0.004155730303554959,-0.00639781566158658,-0.00755870993206773,-0.005674698381551683,0.0011850145479957803
16.289715576171876,1.7201448411224542,0.029516983032226562,0.0049891000592509685,"(220, 300, 250, 220)",relu,"{'hidden_layer_sizes': (220, 300, 250, 220), 'activation': 'relu'}",-0.007343185778006733,-0.005766916804999206,-0.00597274213971147,-0.005491073769015252,-0.007886652559946314,-0.006492114210335795,0.0009451772967483982,18,-0.005741619356880586,-0.005157244037083601,-0.005660385008389285,-0.004826538149124298,-0.006205086814175332,-0.00551817467313062,0.00047971483217469673
8.612317991256713,1.4434681170024177,0.017806005477905274,0.0015722446008018494,"(180, 110, 300, 130)",relu,"{'hidden_layer_sizes': (180, 110, 300, 130), 'activation': 'relu'}",-0.00693701164832209,-0.006323720433817789,-0.005864054488312412,-0.006385051786902576,-0.005501892462294138,-0.006202346163929801,0.0004884512417716208,15,-0.00575116859538762,-0.005561693502748403,-0.005619514526813736,-0.005765943055643522,-0.004192118435529631,-0.0053780876232245815,0.0005980204396475398
8.265336513519287,1.8078925155506873,0.029452705383300783,0.001800881966251233,"(280, 120, 110, 140)",tanh,"{'hidden_layer_sizes': (280, 120, 110, 140), 'activation': 'tanh'}",-0.010192035262793601,-0.013327182021003567,-0.008578781390641665,-0.012824077702533687,-0.011984820689764298,-0.011381379413347364,0.001760725004138742,49,-0.008860214863880413,-0.012038663440960596,-0.008625127170519286,-0.013425985884639698,-0.010018969050968008,-0.0105937920821936,0.0018612000430656976
7.896644210815429,2.8980666189806903,0.014927387237548828,0.003994321999869833,"(160, 140, 290, 140)",relu,"{'hidden_layer_sizes': (160, 140, 290, 140), 'activation': 'relu'}",-0.005905084197093315,-0.0053542210050802775,-0.005672748889920436,-0.005941150806319946,-0.008703463872628166,-0.006315333754208429,0.001212281820737721,16,-0.004871990624939431,-0.004630200709856319,-0.00508464802610349,-0.005186484038295979,-0.007298838405897281,-0.005414432361018501,0.000961349739386044
11.01320686340332,3.1852330207899953,0.032831668853759766,0.003943257739741871,"(210, 170, 180, 290)",tanh,"{'hidden_layer_sizes': (210, 170, 180, 290), 'activation': 'tanh'}",-0.010356998699597494,-0.012788516173460555,-0.00970879339865103,-0.006671469092955466,-0.011393423056907607,-0.01018384008431443,0.002041559782984734,46,-0.009599516497285018,-0.011702270095909436,-0.009504548196267056,-0.006500044375826682,-0.00931082182267233,-0.009323440197592105,0.001657683510523808
9.974979305267334,1.3424601186049951,0.032111072540283205,0.00309362443543937,"(220, 180, 290, 130)",tanh,"{'hidden_layer_sizes': (220, 180, 290, 130), 'activation': 'tanh'}",-0.010735554643108996,-0.00787787429485025,-0.00749151788981855,-0.00783716385258014,-0.008591125965009407,-0.008506647329073469,0.001170402997842755,31,-0.009777546924685578,-0.007077984812702536,-0.007601105339576324,-0.007553002777795076,-0.007479308829212374,-0.007897789736794378,0.0009578719275198691
5.716125249862671,0.6487918058397949,0.010103845596313476,3.282378811381675e-05,"(120, 170, 210, 190)",relu,"{'hidden_layer_sizes': (120, 170, 210, 190), 'activation': 'relu'}",-0.00614923902653987,-0.006081069838834541,-0.004809401238569131,-0.005869615067822062,-0.007390388525644236,-0.006059942739481967,0.000822020053189839,11,-0.004973256056475467,-0.005100993457381984,-0.004427297444987564,-0.005383480710042617,-0.005994610012734175,-0.005175927536324362,0.0005138982731411052
13.617518138885497,1.2807424040547482,0.03887720108032226,0.0031166396765366553,"(270, 250, 300, 130)",tanh,"{'hidden_layer_sizes': (270, 250, 300, 130), 'activation': 'tanh'}",-0.009417485164370213,-0.00851821112395612,-0.0075101568979241435,-0.00911604320904659,-0.01119679649599766,-0.009151738578258945,0.0012124606998072192,39,-0.008208727971394283,-0.007938550392305021,-0.007204240768527347,-0.008466692780493893,-0.009887604622185171,-0.008341163306981144,0.0008808481737178754
8.51076831817627,3.3220114656517197,0.02992696762084961,0.0007874105769187903,"(160, 190, 150, 230)",tanh,"{'hidden_layer_sizes': (160, 190, 150, 230), 'activation': 'tanh'}",-0.010717463874142673,-0.01172864657923063,-0.012696880559490541,-0.005812253732881959,-0.011489619009966952,-0.010488972751142552,0.0024222654682986345,47,-0.009563300308331106,-0.010879371978473764,-0.012396731033319374,-0.0056769322130247445,-0.009595606306869934,-0.009622388368003785,0.0022292518013915345
