,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
2872,55,48,72,12,0,26.438906011361,37.7586709205674,12.312936848509,3.141592653589793,-1.3613568165555774,0.9599310885968799
2873,55,48,72,36,0,26.438906011361,37.7586709205674,19.7977577179484,0.0,-1.3613568165555774,-2.1816615649929134
2874,55,48,72,48,0,25.7719292050929,36.8061293241524,23.3766068585931,0.0,-1.1519173063162573,-2.181661564992912
2875,55,48,72,60,0,24.6927380628433,35.2648846454548,26.6354818244932,0.0,-0.9424777960769379,-2.1816615649929116
2876,55,48,84,0,0,23.6135469205937,33.7236399667573,2.21633777606406,3.141592653589793,-0.9424777960769379,0.9599310885968815
2877,55,48,84,12,0,24.6927380628433,35.2648846454548,5.47521274196418,3.141592653589793,-1.1519173063162573,0.9599310885968814
2878,55,48,84,36,0,25.5853272524542,36.5396341174372,12.7964723173286,3.141592653589793,-1.5707963267948966,0.959931088596881
2879,55,48,84,48,0,25.3597148691114,36.2174262418698,16.5388827520482,0.0,-1.3613568165555774,-2.1816615649929134
2880,55,48,84,60,0,24.6927380628433,35.2648846454548,20.117731892693,0.0,-1.1519173063162573,-2.181661564992912
2881,55,48,96,36,0,23.9154752223302,34.1548382690613,6.25758956528033,3.141592653589793,-1.3613568165555774,0.9599310885968799
2882,55,48,96,60,0,23.9154752223302,34.1548382690613,13.7424104347197,0.0,-1.3613568165555774,-2.1816615649929134
2883,55,48,108,36,0,21.5023304675444,30.7085103975338,0.466890015108799,3.141592653589793,-1.1519173063162573,0.9599310885968814
2884,55,60,12,0,0,18.9788996785136,27.1046777460278,52.3416709853061,0.0,-0.7330382858376185,-2.1816615649929125
2885,55,60,24,0,0,21.867378972076,31.2298536916448,46.7487263506489,0.0,-0.9424777960769386,-2.1816615649929116
2886,55,60,24,12,0,20.4231393252948,29.1672657188363,49.5451986679775,0.0,-0.7330382858376185,-2.1816615649929125
2887,55,60,36,0,0,24.0257612565752,34.3123430490399,40.2309764188487,0.0,-1.1519173063162573,-2.181661564992912
2888,55,60,36,12,0,22.9465701143256,32.7710983703423,43.4898513847488,0.0,-0.9424777960769379,-2.1816615649929116
2889,55,60,48,0,0,25.3597148691114,36.2174262418698,33.0732781375592,0.0,-1.3613568165555774,-2.1816615649929134
2890,55,60,48,12,0,24.6927380628433,35.2648846454548,36.652127278204,0.0,-1.1519173063162573,-2.181661564992912
2891,55,60,60,0,0,25.8109396357971,36.8618419930046,25.5884572681199,3.141592653589793,-1.5707963267948966,0.959931088596881
2892,55,60,60,12,0,25.5853272524542,36.5396341174372,29.3308677028396,0.0,-1.3613568165555774,-2.1816615649929134
2893,55,60,72,0,0,25.3597148691114,36.2174262418698,18.1036363986806,3.141592653589793,-1.3613568165555774,0.9599310885968799
2894,55,60,72,12,0,25.5853272524542,36.5396341174372,21.8460468334002,3.141592653589793,-1.5707963267948966,0.9599310885968811
2895,55,60,72,36,0,24.6927380628433,35.2648846454548,29.1673064087646,0.0,-1.1519173063162573,-2.181661564992912
2896,55,60,72,48,0,23.6135469205937,33.7236399667573,32.4261813746647,0.0,-0.9424777960769379,-2.1816615649929116
2897,55,60,72,60,0,22.1693072738125,31.6610519939488,35.2226536919933,0.0,-0.7330382858376185,-2.1816615649929125
2898,55,60,84,0,0,24.0257612565752,34.3123430490399,10.9459381173911,3.141592653589793,-1.1519173063162573,0.9599310885968814
2899,55,60,84,12,0,24.6927380628433,35.2648846454548,14.5247872580358,3.141592653589793,-1.3613568165555765,0.9599310885968827
2900,55,60,84,36,0,24.6927380628433,35.2648846454548,22.0096081274752,0.0,-1.3613568165555774,-2.1816615649929134
