theta_1,theta_2,theta_3,theta_4
70,48,12,0
35,84,120,120
75,36,84,60
40,48,72,36
70,84,84,48
115,36,72,36
0,96,60,12
0,48,60,12
85,36,12,0
50,24,72,36
10,60,24,0
35,120,24,108
80,72,84,60
85,96,84,36
90,72,96,0
50,72,72,36
35,120,48,96
80,108,60,0
60,120,12,96
30,120,12,0
65,48,48,0
105,36,12,0
85,96,108,12
0,120,48,84
115,120,0,120
20,36,36,12
10,120,24,60
120,120,48,84
95,120,12,48
100,96,84,60
0,120,36,72
45,72,36,12
120,72,120,120
50,108,96,0
60,48,36,0
90,24,36,12
5,120,48,60
85,24,72,48
65,120,84,12
45,108,108,0
55,96,84,0
5,24,72,36
120,108,12,120
80,108,12,48
100,60,36,0
35,24,84,60
45,120,60,84
105,120,36,108
75,72,72,36
105,84,120,0
95,84,84,48
70,36,84,48
55,60,84,48
40,84,72,36
95,108,108,12
60,120,0,24
95,60,24,0
15,36,72,60
115,120,12,72
75,120,48,120
60,84,96,0
80,120,12,84
5,36,84,48
40,60,72,36
65,120,0,36
65,48,72,48
100,108,84,36
100,72,96,60
10,96,12,120
100,96,0,120
105,84,84,36
20,120,120,60
40,84,108,12
80,84,24,0
60,24,24,0
70,60,96,36
35,108,72,0
105,48,48,12
30,36,72,48
30,96,48,12
90,84,84,12
20,72,120,12
60,120,0,36
5,60,84,12
55,120,60,72
60,120,12,48
65,72,72,48
55,120,0,120
105,36,72,60
40,120,120,12
55,60,108,12
70,108,72,0
85,120,48,96
5,120,12,84
105,48,60,0
80,36,24,12
85,96,84,60
45,96,84,36
100,84,84,12
85,12,36,12
50,36,24,0
25,120,24,0
75,84,84,12
100,84,84,60
30,96,36,0
110,120,108,60
60,120,0,60
5,84,60,0
40,60,84,0
115,72,72,48
115,96,84,12
40,84,96,60
80,120,120,48
5,108,96,0
70,120,72,96
85,60,72,48
60,36,60,0
15,60,60,0
80,72,96,36
60,48,72,60
105,36,60,0
30,120,108,0
70,120,0,48
50,120,48,84
95,120,12,96
80,108,120,12
0,36,84,36
30,120,36,72
10,48,36,0
10,36,72,60
40,72,24,0
100,96,108,0
85,12,12,0
80,84,84,60
45,120,0,48
5,120,60,84
85,84,48,0
55,84,60,12
120,120,108,12
70,108,108,12
120,108,96,60
55,60,60,0
25,96,96,60
40,36,72,60
20,48,72,36
60,24,36,0
25,60,72,60
5,84,96,36
95,120,108,0
45,36,48,0
100,24,12,0
110,96,96,0
20,120,12,120
10,84,96,0
55,36,84,60
80,72,120,0
35,120,48,108
40,96,96,0
70,36,72,12
45,120,0,12
85,48,84,12
40,120,36,96
110,108,12,72
40,120,0,12
105,48,84,60
15,108,120,0
0,48,72,48
25,120,48,84
0,48,24,12
100,120,36,108
110,48,84,12
70,120,108,60
25,120,48,60
100,84,72,60
105,36,72,12
105,0,12,0
5,24,24,12
85,108,12,120
45,60,84,36
0,84,120,120
110,60,72,60
30,72,72,36
120,96,120,120
105,72,84,48
75,24,12,0
35,48,96,60
0,12,12,0
35,48,48,12
105,60,48,12
90,120,24,48
0,108,120,12
30,24,12,0
95,60,72,12
100,108,120,12
75,120,120,72
70,84,72,0
115,108,84,12
75,120,48,84
80,108,60,12
105,108,84,12
0,120,24,12
50,108,108,0
80,72,72,48
45,120,0,0
40,120,108,0
90,84,12,0
25,48,84,0
40,48,96,60
15,96,96,60
105,24,72,48
60,72,120,0
40,120,60,84
15,108,96,36
20,96,24,84
115,72,120,120
85,120,24,12
5,60,84,0
110,48,72,60
20,84,96,12
90,60,72,0
60,48,84,48
10,36,96,60
45,108,84,60
95,12,24,12
110,48,96,60
5,84,120,12
10,120,12,120
85,48,36,0
50,120,0,0
0,48,60,0
110,48,60,12
45,96,96,12
70,60,24,12
100,72,36,0
5,60,36,0
15,48,12,0
25,36,84,60
40,120,108,60
10,84,84,60
35,48,72,0
75,72,96,0
50,108,96,36
55,36,72,36
90,120,36,36
95,60,72,60
115,60,72,12
15,120,60,120
80,72,96,0
90,72,96,36
40,120,48,60
100,36,48,0
20,48,96,36
20,48,84,36
110,108,72,0
50,48,36,12
80,120,108,60
60,48,96,60
105,108,12,72
65,108,84,0
120,120,36,96
25,96,36,0
65,120,108,48
15,120,108,12
85,84,36,12
115,48,72,48
90,60,60,12
100,72,12,0
75,120,60,108
30,120,24,96
120,108,120,108
40,108,36,84
120,108,96,0
30,96,12,84
20,120,48,96
90,108,36,72
30,108,60,12
95,60,48,0
45,120,60,108
40,48,36,0
100,24,72,60
5,24,36,0
80,120,0,12
55,84,72,12
75,120,120,60
90,60,48,12
90,60,36,0
40,96,120,12
0,120,108,60
15,60,48,0
65,36,72,48
15,48,60,12
60,84,108,12
25,60,48,12
90,120,12,120
50,120,36,72
35,120,84,0
15,72,84,0
80,108,24,72
20,60,96,12
70,120,24,12
0,120,24,120
15,120,72,0
40,120,120,60
65,84,84,12
40,120,24,48
60,120,24,96
55,12,24,12
80,120,120,60
40,108,72,36
115,120,96,0
25,120,48,48
15,84,24,0
35,60,84,36
80,96,72,60
5,120,24,48
25,120,84,0
25,120,12,84
10,120,36,120
35,36,72,36
40,36,48,12
75,120,60,84
65,84,72,0
70,72,96,0
115,108,120,12
110,60,72,48
0,72,120,0
75,96,60,0
15,48,96,60
75,120,36,84
120,120,24,60
95,120,120,48
95,120,24,12
110,120,24,48
55,12,12,0
30,84,36,0
75,36,24,12
20,84,72,0
110,120,24,12
5,108,12,96
65,120,0,120
5,120,48,72
10,96,72,0
55,36,72,12
70,108,84,12
70,120,24,84
95,96,36,12
5,36,60,0
60,84,84,12
45,84,120,12
95,48,48,0
0,60,72,12
60,120,24,0
110,120,72,108
60,120,12,84
90,120,12,72
80,60,84,60
120,60,84,0
20,120,60,120
55,108,12,72
35,108,96,60
65,120,0,60
85,48,84,48
0,120,24,0
115,48,48,0
40,36,24,0
55,108,36,72
60,60,96,12
95,120,0,24
55,72,48,12
100,48,12,0
65,120,120,0
105,120,24,120
90,96,120,0
120,72,96,0
115,60,60,12
85,60,84,36
5,96,96,60
75,108,108,0
15,96,36,0
115,84,108,12
95,24,48,0
70,120,0,108
25,36,48,12
25,120,48,108
90,108,84,0
115,108,36,72
80,120,48,96
60,36,84,48
65,48,108,36
35,120,72,0
5,96,72,0
25,48,72,48
120,96,48,0
10,120,24,48
20,120,0,96
110,72,120,120
85,120,120,0
55,12,24,0
105,120,24,108
85,120,120,48
40,96,96,60
60,96,72,60
100,84,12,0
95,96,60,12
55,120,12,48
120,60,84,12
120,120,60,0
40,84,36,0
20,48,60,0
20,60,96,0
50,96,72,12
110,84,72,0
0,84,24,0
60,48,12,0
40,72,120,12
100,108,12,96
55,108,36,84
30,96,96,60
70,48,24,12
25,36,24,12
100,36,96,60
80,120,96,36
5,120,108,60
5,48,36,0
15,96,120,0
100,108,72,0
55,96,96,12
115,96,72,60
5,36,12,0
30,84,84,0
20,120,0,0
40,120,0,72
80,96,96,0
45,72,84,48
30,108,84,0
100,48,72,48
70,108,48,0
0,120,48,96
120,96,36,12
30,48,36,12
60,72,108,0
20,84,36,12
115,36,36,12
30,84,48,12
100,60,72,0
85,84,72,36
90,60,72,12
110,60,36,0
80,120,24,120
70,48,84,12
25,72,36,12
25,96,120,12
70,84,96,36
120,108,120,12
90,108,48,96
30,120,108,60
30,120,0,96
50,60,96,12
45,108,96,60
100,48,108,36
120,48,72,48
5,84,0,120
95,108,36,84
65,84,72,36
115,36,60,0
55,36,60,12
30,72,48,12
30,60,24,12
100,36,12,0
85,48,72,0
10,72,84,12
115,48,84,0
80,108,12,96
70,72,84,36
95,120,0,60
30,96,24,84
75,36,36,12
60,60,84,0
75,60,48,0
95,24,36,0
85,108,84,0
85,108,120,0
75,108,96,12
30,120,0,108
45,108,120,0
110,120,36,108
45,120,0,120
115,72,72,60
10,108,36,72
90,48,84,60
60,120,12,72
40,96,48,0
100,96,120,120
10,84,72,60
10,120,36,84
60,120,24,60
95,84,84,60
60,0,12,0
105,72,84,60
75,60,84,48
5,60,36,12
70,72,72,12
120,120,24,84
100,108,96,60
15,120,0,36
50,120,60,120
40,48,84,0
40,84,108,0
30,12,24,0
30,96,72,0
45,36,72,36
25,72,108,0
35,120,0,12
115,120,72,96
65,120,0,0
35,36,24,0
65,48,48,12
75,108,36,72
90,108,72,0
85,12,24,0
15,72,108,0
90,60,24,0
50,60,108,12
35,108,12,108
105,96,72,0
20,120,36,48
25,84,120,108
25,24,48,12
60,72,96,60
20,84,84,60
65,96,72,60
115,120,60,84
45,120,36,84
25,48,72,0
90,120,48,108
105,120,0,24
85,72,96,60
80,120,24,48
110,108,0,120
115,120,12,108
115,72,84,36
15,96,84,48
120,120,0,12
120,72,84,0
40,96,12,120
5,96,120,0
15,84,60,0
65,72,48,0
70,60,72,0
15,96,96,12
20,120,0,36
10,120,84,12
120,84,24,12
25,108,12,48
55,120,24,72
95,96,48,12
30,60,36,12
25,36,36,0
5,72,36,0
30,120,24,48
60,96,48,0
60,108,96,12
120,120,60,48
75,36,84,48
65,120,36,36
50,36,72,60
120,120,84,48
120,96,84,60
115,96,120,0
60,120,24,12
115,48,36,0
95,120,12,72
35,120,120,60
35,120,24,0
95,108,60,0
100,96,96,36
15,108,84,12
100,120,24,120
55,72,72,48
55,108,72,36
90,60,84,48
35,60,84,0
115,12,24,12
100,60,96,60
20,84,84,0
55,84,96,60
95,108,12,72
50,108,60,12
60,72,24,0
120,108,12,96
80,120,72,108
60,84,48,12
75,120,96,0
5,108,60,12
80,24,72,60
25,96,96,36
65,60,84,60
90,120,36,84
30,120,120,60
85,120,36,48
40,72,48,12
30,120,12,48
105,120,36,120
60,108,12,48
95,96,12,120
60,12,24,12
80,120,0,84
35,96,36,0
65,96,36,0
55,120,48,48
0,96,36,12
50,84,48,12
50,84,120,108
5,120,96,36
110,72,24,0
70,120,24,108
15,108,84,0
30,120,96,48
100,120,0,48
100,72,84,48
65,96,84,60
15,108,84,60
5,108,12,72
75,72,84,0
25,96,84,0
50,72,36,12
105,60,60,0
70,120,108,0
75,108,12,72
70,108,24,84
120,120,72,84
40,96,48,12
45,120,48,96
40,84,96,0
85,60,96,12
65,72,120,120
15,36,60,0
85,120,12,48
10,120,12,0
110,12,36,12
65,24,48,12
20,48,72,12
10,60,96,60
65,108,24,84
55,84,96,12
85,120,48,72
110,72,96,12
65,120,72,96
45,120,48,72
30,12,24,12
40,48,108,36
115,120,72,120
80,48,72,48
95,96,24,84
85,120,72,96
80,120,0,0
85,120,24,84
0,108,84,60
5,12,36,12
55,48,48,12
65,120,12,72
60,72,84,0
100,120,120,0
90,120,60,120
85,72,48,12
5,60,96,0
90,24,48,12
105,84,72,12
85,24,36,12
5,120,0,72
115,120,60,96
70,108,96,0
25,96,96,0
10,120,12,12
25,60,24,0
70,48,108,36
120,120,60,60
5,24,84,60
70,120,60,72
5,96,60,12
35,84,96,60
105,48,84,36
50,120,48,72
15,96,120,120
65,108,84,12
30,108,120,12
40,60,96,12
60,36,48,0
75,24,72,48
40,120,0,120
85,84,96,36
5,72,24,0
85,96,12,84
95,72,84,60
95,72,84,0
115,120,72,108
20,108,120,0
95,36,12,0
35,120,48,120
10,120,0,84
90,96,12,72
50,120,48,60
45,60,72,36
120,12,12,0
5,120,12,48
50,108,60,0
30,24,24,12
105,12,24,0
115,24,72,60
20,96,48,12
105,84,108,12
20,60,60,12
45,60,84,48
95,72,72,0
80,120,24,0
80,36,84,48
80,120,12,120
65,72,84,36
15,120,48,48
40,108,84,60
85,72,60,0
105,108,120,0
20,72,72,60
0,120,48,60
110,48,72,0
95,72,60,12
35,120,108,12
55,60,48,12
110,36,24,0
80,108,12,72
90,96,84,36
80,24,24,12
60,48,60,0
115,108,84,60
115,120,120,60
105,120,60,120
35,120,48,84
65,36,72,60
30,108,36,84
55,60,96,12
35,72,72,0
20,120,36,72
80,96,72,36
10,120,108,0
100,48,72,0
100,120,48,96
0,84,96,36
30,120,60,96
120,36,60,12
5,84,108,0
120,48,60,12
25,36,60,12
120,24,72,48
5,96,0,120
85,120,72,120
55,48,84,60
115,120,84,0
20,108,96,60
5,12,12,0
70,120,36,96
85,48,60,12
15,120,0,12
30,108,72,36
120,48,72,60
90,120,120,48
70,24,84,60
60,96,72,48
60,36,24,12
35,96,12,72
40,120,12,84
20,108,24,84
90,84,60,12
90,72,72,0
75,72,36,12
0,120,96,48
60,120,0,108
80,12,12,0
105,84,72,48
40,72,84,60
100,120,84,12
60,48,84,36
115,120,0,12
95,120,12,12
25,48,12,0
105,72,72,0
40,36,72,36
80,96,84,36
95,84,96,12
105,96,120,0
55,0,12,0
110,108,24,72
80,72,36,0
40,120,24,84
90,120,48,120
45,60,96,0
120,96,24,12
105,24,36,12
10,120,24,72
60,72,12,0
75,72,72,60
20,24,48,12
70,84,48,0
30,72,84,12
40,72,96,12
100,108,60,12
90,120,108,60
35,48,72,36
120,120,24,108
90,96,48,12
100,24,96,72
55,108,96,60
60,72,108,12
35,60,72,12
70,72,60,0
120,120,48,12
40,108,96,12
105,120,24,48
0,96,72,0
85,84,84,0
0,120,0,120
95,36,24,12
30,24,72,60
105,120,0,96
65,36,84,36
55,72,84,12
60,60,36,12
60,120,24,72
85,72,84,48
35,72,96,0
85,48,108,36
105,84,48,0
55,120,12,108
0,48,84,60
60,120,36,36
115,48,96,36
100,120,24,108
120,24,36,12
85,120,84,12
5,108,120,12
70,120,24,60
50,60,84,48
20,48,24,12
25,120,36,96
95,48,24,12
25,108,84,0
75,36,60,12
90,48,24,0
95,108,84,48
35,84,36,0
70,84,72,48
35,96,48,12
90,72,120,0
90,108,24,72
100,108,84,60
35,96,24,84
15,72,84,12
60,120,96,0
105,120,12,108
0,96,48,0
50,24,24,0
55,48,60,0
90,96,84,48
35,84,48,12
30,0,12,0
25,120,24,12
30,48,60,12
75,120,0,36
50,72,60,12
95,60,12,0
45,48,72,12
55,108,12,84
20,120,36,108
40,24,96,72
120,120,0,0
70,120,60,108
100,120,12,36
50,48,24,0
35,108,48,96
70,72,24,12
70,120,36,60
25,108,12,72
5,96,72,60
70,84,24,12
65,36,24,12
120,96,24,72
35,36,72,48
25,36,96,60
95,48,12,0
60,120,60,120
70,96,84,36
60,108,72,36
20,36,12,0
85,48,24,12
65,120,36,96
90,120,12,96
95,96,108,12
110,60,108,12
50,36,84,48
25,24,72,36
45,84,108,12
95,36,72,60
85,120,48,120
40,84,84,48
25,120,36,36
100,84,84,36
15,36,72,48
45,24,84,60
50,120,48,96
45,72,24,0
5,108,84,0
120,84,84,36
95,120,60,84
120,108,12,84
120,96,36,96
90,96,72,60
25,72,96,12
90,36,48,0
100,96,72,36
15,96,72,36
105,120,84,0
75,36,72,60
5,84,120,108
45,60,72,12
115,96,84,60
80,36,72,48
50,48,60,12
20,96,72,0
10,96,36,0
50,72,12,0
65,96,48,12
10,120,108,12
105,36,60,12
40,84,120,108
70,60,108,12
85,120,12,96
10,96,108,0
30,72,96,36
85,108,0,120
115,84,36,12
85,108,36,72
75,72,120,0
115,120,60,120
40,84,84,36
110,120,96,48
55,48,72,36
65,72,84,48
70,60,48,0
30,84,84,36
80,120,24,96
30,84,120,120
20,120,0,24
75,120,24,72
115,36,48,12
105,120,24,0
35,120,0,24
10,84,60,12
35,48,72,48
120,48,84,36
100,72,84,0
115,24,72,36
10,60,72,48
50,96,12,120
20,84,72,36
120,48,36,0
75,60,72,12
90,84,72,12
65,96,108,0
0,96,72,60
75,120,36,72
15,60,72,12
90,108,48,0
25,84,24,12
105,96,36,12
120,36,60,0
70,120,72,0
80,96,48,12
10,36,84,36
80,120,12,48
75,96,12,84
110,120,120,60
45,108,60,0
95,120,120,12
110,60,96,36
50,60,36,12
60,120,108,60
15,120,120,72
25,36,84,48
25,84,60,0
0,120,60,108
35,84,120,12
50,120,36,48
105,108,60,12
45,96,72,12
85,72,96,0
40,36,84,48
95,84,60,0
80,120,0,108
70,60,84,0
25,108,60,0
85,36,72,60
110,36,84,60
10,120,48,108
120,24,36,0
15,72,84,48
55,72,84,60
5,108,84,60
25,84,72,0
55,120,12,12
25,96,96,12
15,72,60,0
5,108,96,12
60,24,96,72
110,96,72,36
20,84,108,12
10,60,108,12
120,120,36,48
55,48,48,0
50,60,96,36
65,60,72,60
80,48,84,48
115,108,60,12
60,36,84,60
60,36,72,36
115,108,12,108
20,72,24,0
65,84,120,12
115,24,36,12
50,108,96,12
120,48,12,0
95,120,48,72
5,72,36,12
55,120,120,60
40,108,0,120
115,48,108,36
85,120,0,24
50,120,0,36
25,120,0,48
75,12,60,48
50,60,12,0
15,120,12,84
90,24,72,48
105,60,24,12
90,36,84,48
55,84,108,0
115,108,60,0
5,108,24,72
20,108,84,60
5,72,72,48
55,120,72,96
65,120,24,84
105,120,96,36
65,120,12,12
10,120,12,72
75,120,48,96
100,72,108,12
20,108,108,0
55,108,84,48
70,48,24,0
85,84,72,60
35,48,96,36
0,120,12,96
120,108,96,36
115,84,84,48
40,96,96,12
115,120,120,48
0,120,0,72
35,12,36,12
45,84,72,48
20,108,12,72
40,120,0,36
35,84,72,48
20,108,72,36
45,108,36,72
55,120,120,72
55,96,120,120
100,120,120,48
40,120,48,48
25,60,84,36
0,108,72,12
100,108,96,0
75,60,72,36
105,36,36,12
30,108,84,12
15,48,24,0
5,96,84,48
65,120,24,60
15,60,84,36
110,108,108,0
95,72,72,60
55,120,24,12
5,60,72,36
25,108,96,36
45,120,96,12
75,60,84,36
115,72,48,0
105,120,60,96
80,96,96,36
45,84,72,36
70,36,60,0
5,108,0,120
30,96,72,60
10,84,48,12
60,120,120,48
105,72,108,0
30,120,24,0
30,72,48,0
115,120,108,0
75,120,120,0
90,84,84,60
80,108,0,120
30,96,108,0
15,96,120,12
35,120,96,36
85,48,84,60
75,120,12,84
90,72,60,0
20,36,72,48
65,48,24,0
40,120,36,108
65,60,96,36
110,84,24,0
90,24,96,72
25,120,0,36
15,12,24,0
80,60,48,0
30,36,72,12
120,108,48,12
90,120,12,12
5,36,72,48
65,120,12,108
65,60,84,48
30,108,12,120
55,48,84,36
80,84,84,0
85,36,36,12
80,108,96,60
15,120,36,36
5,120,96,0
70,84,36,12
55,72,108,12
5,72,84,60
75,120,0,24
110,120,120,0
115,84,84,12
60,60,72,12
30,48,12,0
35,120,60,72
85,120,24,72
10,48,96,36
35,120,24,48
30,120,96,12
110,84,84,0
0,72,24,0
80,84,48,12
30,72,96,12
105,84,96,12
40,120,84,12
5,120,0,24
5,96,72,48
55,36,72,48
55,120,36,120
55,108,12,60
60,48,84,60
105,120,108,0
105,84,36,12
45,48,48,0
50,120,24,72
90,12,24,12
15,120,0,84
80,108,48,0
10,96,72,12
100,108,36,72
35,72,24,12
50,120,48,48
20,60,84,12
45,84,12,0
105,96,72,12
20,72,120,120
55,84,72,48
40,120,120,72
80,108,12,60
105,72,72,60
120,84,12,72
115,120,36,120
25,24,72,60
30,72,84,48
40,36,72,12
45,60,24,0
5,96,120,12
65,120,48,96
20,108,12,96
65,60,84,12
90,84,108,0
75,120,24,60
15,48,72,48
10,24,24,12
50,120,120,12
50,0,12,0
120,48,60,0
25,120,24,48
100,120,96,12
15,24,24,12
45,120,36,60
120,96,12,84
20,120,12,72
25,96,12,72
50,108,108,12
95,120,0,84
15,108,12,84
70,120,0,96
30,96,96,12
40,72,36,12
115,120,12,84
100,120,36,84
115,120,36,48
50,84,84,36
110,12,24,12
100,36,36,12
20,96,0,120
70,108,60,0
70,36,84,36
90,84,120,108
115,36,84,48
90,72,72,48
95,120,108,60
70,12,24,0
55,84,108,12
85,96,48,0
90,36,72,36
100,108,12,72
5,108,84,36
25,24,72,48
115,72,60,12
5,108,60,0
85,96,36,12
35,84,0,120
75,84,120,108
95,48,36,12
35,96,72,36
60,120,12,12
55,108,48,96
40,108,48,0
65,108,36,72
65,84,84,36
25,120,96,0
65,48,84,48
50,72,60,0
85,84,84,60
40,84,84,0
30,120,36,48
15,60,96,36
115,108,96,60
15,108,48,96
75,120,24,108
15,120,24,48
100,72,120,12
85,96,12,120
50,48,96,36
110,72,72,36
55,120,36,108
115,84,96,12
80,72,60,0
120,36,12,0
120,120,48,120
75,96,84,48
45,108,96,0
35,108,84,12
50,72,120,0
60,84,120,108
60,60,60,0
95,120,24,48
100,120,48,72
100,120,24,60
20,0,12,0
105,120,0,0
80,60,48,12
90,72,84,12
110,96,96,60
105,36,48,0
40,120,12,120
30,84,60,0
95,120,24,0
65,24,96,72
10,48,84,48
55,48,72,60
30,84,24,0
110,60,24,12
110,120,48,60
40,84,84,60
85,36,48,0
80,120,72,0
55,72,12,0
0,96,84,60
5,120,96,48
5,48,60,12
60,108,0,120
70,120,48,108
105,48,96,60
50,84,120,0
45,36,84,36
80,36,84,60
45,48,60,12
110,96,84,36
5,96,108,12
5,120,84,0
35,36,84,60
80,120,12,0
35,24,48,12
55,120,120,0
20,120,60,96
65,72,60,12
70,84,120,0
90,108,60,0
20,72,72,48
95,24,48,12
120,60,24,0
10,120,72,0
65,84,96,36
10,12,12,0
75,96,120,120
10,36,72,12
80,72,84,48
115,24,72,48
90,72,72,60
120,120,12,0
15,108,36,96
25,0,12,0
100,48,36,12
120,96,96,12
115,96,120,12
90,120,24,96
15,72,96,0
100,108,24,84
80,72,120,120
110,48,84,60
15,36,84,48
15,108,120,12
105,96,120,12
45,96,108,12
45,84,84,36
100,24,36,0
0,120,72,120
65,24,84,60
50,120,60,72
100,120,0,96
5,84,60,12
80,96,24,84
70,108,84,60
80,48,72,12
45,36,12,0
20,120,0,60
90,96,72,48
110,24,72,48
5,84,24,0
115,48,12,0
5,48,72,36
90,120,36,72
75,72,84,36
70,96,108,0
100,84,60,12
15,120,12,60
10,72,24,0
80,84,72,60
120,120,84,120
120,84,84,0
25,84,0,120
20,12,12,0
55,96,12,84
110,84,96,60
115,108,12,60
105,120,48,84
85,84,120,0
75,96,108,12
25,96,48,0
70,120,60,84
95,84,120,108
20,120,24,108
95,84,96,0
65,120,60,72
10,96,72,60
115,120,24,84
30,108,12,72
25,72,72,36
0,84,48,0
65,84,84,60
55,72,72,12
95,60,84,0
10,60,84,0
15,120,12,0
70,24,72,60
45,120,24,12
110,120,120,12
60,108,72,0
90,96,108,0
70,120,0,36
25,120,60,120
100,36,84,36
70,48,72,60
45,108,36,96
5,120,36,96
10,120,60,108
0,48,96,60
105,120,108,12
30,120,24,120
65,108,36,84
45,120,24,72
100,96,96,0
115,36,96,60
120,120,60,108
120,120,96,72
60,120,72,108
60,120,120,12
95,120,48,120
90,96,120,108
90,60,72,48
120,60,96,60
75,96,72,0
105,96,108,0
120,120,84,108
110,84,120,0
85,48,24,0
15,120,60,108
120,120,12,12
115,84,60,0
60,120,36,108
110,108,120,0
60,72,84,48
0,24,72,60
25,48,36,12
0,96,96,36
110,48,108,36
60,72,84,36
115,120,48,96
55,120,108,48
0,120,12,48
55,72,84,36
105,72,60,0
85,84,108,12
110,48,84,36
0,96,0,120
30,24,72,36
5,48,24,0
50,36,60,12
40,36,60,0
100,60,96,12
10,108,24,84
50,84,36,12
0,108,36,96
105,120,108,48
65,36,72,12
55,12,36,12
25,84,84,12
20,12,36,12
110,72,108,0
120,120,60,84
10,36,72,36
85,108,12,108
90,108,12,96
20,60,96,60
85,84,48,12
115,108,12,72
50,36,36,0
90,120,84,0
90,120,36,60
55,60,36,12
20,12,24,12
20,48,12,0
15,96,84,0
50,120,12,36
10,84,72,0
5,108,36,72
80,120,24,60
75,120,84,0
10,72,96,60
85,108,12,60
65,108,12,96
95,108,36,96
75,72,72,0
50,108,12,72
115,108,96,12
0,120,0,108
25,72,60,12
35,120,60,108
95,84,96,36
50,108,12,108
65,120,12,60
80,24,84,60
0,96,60,0
20,72,84,12
45,24,72,60
75,60,72,0
90,48,72,36
95,48,84,36
70,84,120,12
15,84,84,36
35,108,12,84
85,84,96,60
60,84,120,120
65,96,96,12
60,48,72,12
30,84,0,120
100,36,72,36
35,108,84,0
20,60,72,12
100,60,72,48
90,120,12,84
105,120,24,60
80,108,48,96
120,96,60,0
115,96,84,0
30,72,72,12
75,48,60,0
100,48,84,36
10,48,12,0
35,48,72,12
75,24,84,60
50,48,48,0
110,24,36,0
40,96,72,0
105,24,48,12
90,48,60,12
110,60,24,0
100,72,108,0
120,120,0,72
35,60,60,12
85,108,48,0
25,60,60,12
95,120,36,96
45,120,0,24
65,108,48,0
20,108,60,12
85,120,60,72
110,108,48,96
120,60,36,0
15,120,72,12
15,84,120,108
90,120,24,108
80,108,96,36
30,36,60,0
50,120,12,0
50,120,96,36
120,36,72,36
65,12,24,12
95,120,84,12
20,60,36,0
120,120,84,12
95,96,0,120
90,84,84,48
85,120,24,60
80,48,72,0
5,84,72,48
15,120,12,72
60,72,72,60
65,84,108,12
85,120,12,108
15,96,24,84
20,24,24,12
90,48,60,0
80,120,12,72
80,72,96,12
25,84,48,12
50,36,84,36
35,120,36,108
10,48,84,36
0,36,48,0
120,36,24,0
5,36,72,60
25,108,96,60
0,108,60,0
0,84,72,60
30,108,60,0
90,84,120,0
50,48,96,60
35,120,12,36
45,108,96,36
45,36,72,48
35,96,0,120
35,84,72,36
100,72,84,36
30,120,36,120
85,48,12,0
85,24,24,0
105,60,84,36
10,96,120,0
55,84,0,120
5,72,96,0
75,84,96,60
80,72,48,0
80,60,24,0
30,36,24,12
25,120,12,72
115,84,60,12
60,60,72,36
10,120,0,48
25,84,120,120
30,84,72,0
50,36,84,60
105,120,0,84
75,84,120,120
35,120,0,96
45,72,72,0
30,12,60,48
75,96,72,60
95,84,108,12
95,120,72,120
65,96,24,84
120,120,72,0
90,120,24,72
40,36,84,60
105,96,96,60
105,60,72,12
30,120,48,84
85,84,108,0
10,24,48,0
95,120,96,36
75,72,120,120
45,108,12,108
105,120,12,12
100,60,60,0
120,120,84,0
90,108,12,60
20,96,120,120
110,84,96,12
85,108,48,96
105,120,108,60
35,60,72,60
20,72,12,0
105,12,12,0
5,36,48,12
0,96,120,0
105,48,72,12
110,84,48,0
0,72,72,60
30,120,0,84
0,36,96,60
55,96,96,36
95,84,72,0
45,108,84,0
85,96,36,0
15,60,24,0
110,120,0,96
30,84,72,60
80,48,96,36
0,48,72,60
120,96,108,0
30,96,84,48
50,60,84,12
65,72,108,0
95,72,72,36
65,36,96,60
20,12,60,48
65,72,96,0
65,96,72,12
60,96,120,0
115,96,60,0
40,48,84,12
45,108,12,120
5,36,48,0
75,84,120,12
60,84,72,36
35,96,120,0
0,120,0,12
100,12,24,0
120,36,84,36
55,120,12,84
10,36,84,60
100,72,96,36
80,84,96,60
115,48,84,48
45,60,36,12
0,60,36,12
20,108,84,0
30,120,108,12
100,84,120,12
10,60,72,12
60,72,96,36
35,84,96,12
95,108,36,72
5,84,120,120
60,108,24,84
10,84,84,0
35,120,96,12
105,72,96,12
20,60,72,0
110,60,84,60
85,120,48,48
80,108,84,12
85,96,96,12
20,120,0,84
115,108,48,0
75,12,12,0
105,120,0,48
55,120,12,120
20,120,24,96
110,60,84,36
85,120,72,12
80,96,0,120
0,120,36,96
10,108,84,48
120,120,36,36
55,108,12,108
50,96,96,60
0,84,72,12
95,84,72,36
35,24,36,12
75,120,24,96
35,120,12,120
45,96,36,0
75,108,96,36
120,72,84,60
120,96,36,84
80,48,72,60
50,96,48,12
75,60,108,12
50,120,108,12
110,120,60,108
55,84,36,0
30,60,60,0
70,60,96,0
35,120,120,12
10,96,96,12
30,120,72,0
45,96,24,84
35,48,72,60
90,108,12,120
60,84,60,0
30,72,84,0
20,72,24,12
75,108,108,12
45,96,60,0
105,72,48,0
25,48,84,48
120,48,24,12
25,108,24,72
50,72,108,12
90,36,60,0
60,120,72,12
50,108,72,12
95,36,96,60
5,48,84,60
35,72,60,0
70,120,12,96
35,108,84,48
95,36,36,12
80,12,60,48
45,108,84,48
100,84,96,60
